"ID","Response"
"MAC000003904424",0
"MAC000003904435",1
"MAC000003904440",1
"MAC000003904442",1
"MAC000003904464",0
"MAC000003904504",0
"MAC000004004523",1
"MAC000004004524",0
"MAC000004104547",0
"MAC000004104551",1
"MAC000004104575",1
"MAC000004104579",1
"MAC000004104594",1
"MAC000004104596",1
"MAC000004104605",0
"MAC000004104629",1
"MAC000004104635",1
"MAC000004104639",1
"MAC000004104655",1
"MAC000004104667",1
"MAC000004204698",0
"MAC000004204714",1
"MAC000004204734",0
"MAC000004204763",1
"MAC000004204765",1
"MAC000004204806",1
"MAC000004204817",1
"MAC000004304851",1
"MAC000004304853",1
"MAC000004304918",1
"MAC000004304954",1
"MAC000004304957",1
"MAC000004304991",1
"MAC000004304996",1
"MAC000004304999",0
"MAC000004405037",1
"MAC000004405041",1
"MAC000004405078",0
"MAC000004405088",1
"MAC000004405091",0
"MAC000004405097",1
"MAC000004405114",0
"MAC000004405130",1
"MAC000004405142",0
"MAC000004405147",1
"MAC000004505201",1
"MAC000004505226",1
"MAC000004505228",1
"MAC000004505234",1
"MAC000004505239",1
"MAC000004505241",1
"MAC000004505260",1
"MAC000004505293",1
"MAC000004505299",0
"MNE000000100001",0
"MNE000000100003",0
"MNE000000100004",1
"MNE000000100007",1
"MNE000000100012",0
"MNE000000100014",1
"MNE000000200021",0
"MNE000000200025",1
"MNE000000200026",0
"MNE000000200028",0
"MNE000000200035",0
"MNE000000200039",0
"MNE000000200044",0
"MNE000000300055",0
"MNE000000300057",0
"MNE000000300064",1
"MNE000000300077",0
"MNE000000300082",0
"MNE000000300086",0
"MNE000000300098",1
"MNE000000300099",1
"MNE000000300117",0
"MNE000000300121",0
"MNE000000300122",0
"MNE000000300127",0
"MNE000000300128",1
"MNE000000300129",0
"MNE000000400142",0
"MNE000000400155",0
"MNE000000400158",1
"MNE000000400162",1
"MNE000000400163",0
"MNE000000400165",1
"MNE000000400167",0
"MNE000000400172",0
"MNE000000400175",1
"MNE000000400176",0
"MNE000000400187",0
"MNE000000400198",1
"MNE000000400201",0
"MNE000000500217",0
"MNE000000500264",0
"MNE000000500289",0
"MNE000000500310",0
"MNE000000600348",0
"MNE000000600362",1
"MNE000000600365",0
"MNE000000600394",0
"MNE000000600395",0
"MNE000000600401",0
"MNE000000600405",1
"MNE000000600420",0
"MNE000000600423",0
"MNE000000700451",0
"MNE000000700456",0
"MNE000000700460",0
"MNE000000700468",0
"MNE000000700542",0
"MNE000000800571",0
"MNE000000800582",1
"MNE000000800625",0
"MNE000000800643",0
"MNE000000800650",0
"MNE000000800657",0
"MNE000000800662",0
"MNE000000900668",0
"MNE000000900669",0
"MNE000000900676",0
"MNE000000900701",1
"MNE000000900702",0
"MNE000000900714",0
"MNE000000900727",0
"MNE000000900730",0
"MNE000000900753",0
"MNE000000900754",0
"MNE000001100788",1
"MNE000001100795",1
"MNE000001100810",0
"MNE000001100819",0
"MNE000001100825",1
"MNE000001100828",0
"MNE000001100838",0
"MNE000001100840",1
"MNE000001100841",1
"MNE000001100849",0
"MNE000001100850",1
"MNE000001100851",0
"MNE000001100865",0
"MNE000001100873",1
"MNE000001100878",0
"MNE000001100891",1
"MNE000001100904",0
"MNE000001200915",0
"MNE000001200920",0
"MNE000001200944",0
"MNE000001200952",0
"MNE000001200965",0
"MNE000001200978",1
"MNE000001200984",0
"MNE000001200985",0
"MNE000001200998",0
"MNE000001201006",0
"MNE000001201026",0
"MNE000001301036",0
"MNE000001301038",0
"MNE000001301040",0
"MNE000001401042",1
"MNE000001401050",0
"MNE000001401058",1
"MNE000001401059",0
"MNE000001401060",1
"MNE000001401069",0
"MNE000001401080",1
"MNE000001401084",0
"MNE000001401099",0
"MNE000001401101",0
"MNE000001401105",1
"MNE000001401151",0
"MNE000001401159",1
"MNE000001501174",1
"MNE000001501194",0
"MNE000001501195",1
"MNE000001501203",1
"MNE000001501204",0
"MNE000001501212",1
"MNE000001501217",1
"MNE000001501225",0
"MNE000001501248",0
"MNE000001501254",0
"MNE000001501255",1
"MNE000001501288",1
"MNE000001601304",0
"MNE000001601314",0
"MNE000001601318",0
"MNE000001601327",0
"MNE000001601352",0
"MNE000001601364",0
"MNE000001601367",0
"MNE000001601382",1
"MNE000001601392",0
"MNE000001601395",0
"MNE000001701414",1
"MNE000001701421",0
"MNE000001701438",1
"MNE000001701446",1
"MNE000001701456",0
"MNE000001701462",0
"MNE000001701472",0
"MNE000001701484",0
"MNE000001701490",0
"MNE000001701494",0
"MNE000001701517",0
"MNE000001801525",1
"MNE000001801534",0
"MNE000001801566",1
"MNE000001801574",0
"MNE000001801580",0
"MNE000001801586",0
"MNE000001801588",0
"MNE000001801590",0
"MNE000001801594",0
"MNE000001801602",0
"MNE000001801616",0
"MNE000001901647",0
"MNE000001901649",1
"MNE000001901651",0
"MNE000001901655",1
"MNE000001901656",0
"MNE000001901657",1
"MNE000001901670",1
"MNE000001901674",0
"MNE000001901707",1
"MNE000001901766",1
"MNE000002001773",0
"MNE000002001776",0
"MNE000002001778",1
"MNE000002001780",0
"MNE000002001788",1
"MNE000002001789",0
"MNE000002001803",0
"MNE000002001824",0
"MNE000002001826",0
"MNE000002001833",0
"MNE000002001848",1
"MNE000002001849",0
"MNE000002001869",1
"MNE000002001888",1
"MNE000002101904",0
"MNE000002101921",0
"MNE000002101925",0
"MNE000002101933",0
"MNE000002101945",0
"MNE000002101968",0
"MNE000002101973",1
"MNE000002101983",0
"MNE000002101992",0
"MNE000002101993",0
"MNE000002101999",0
"MNE000002102009",0
"MNE000002102016",0
"MNE000002202035",1
"MNE000002202066",0
"MNE000002202068",0
"MNE000002202083",0
"MNE000002202088",0
"MNE000002202096",0
"MNE000002202112",0
"MNE000002202113",0
"MNE000002202117",1
"MNE000002302142",1
"MNE000002302144",0
"MNE000002302149",0
"MNE000002302153",0
"MNE000002302156",0
"MNE000002302157",1
"MNE000002302171",0
"MNE000002302176",1
"MNE000002302181",0
"MNE000002302187",0
"MNE000002302214",1
"MNE000002302233",0
"MNE000002302243",0
"MNE000002402252",0
"MNE000002402254",0
"MNE000002402262",0
"MNE000002402273",0
"MNE000002402275",0
"MNE000002402276",0
"MNE000002402285",0
"MNE000002402296",0
"MNE000002402315",0
"MNE000002402342",0
"MNE000002402351",0
"MNE000002402354",0
"MNE000002402356",0
"MNE000002402357",0
"MNE000002502365",0
"MNE000002502412",0
"MNE000002502432",0
"MNE000002502444",0
"MNE000002502448",1
"MNE000002502469",0
"MNE000002602518",0
"MNE000002602534",0
"MNE000002602547",0
"MNE000002602566",0
"MNE000002602573",1
"MNE000002602591",0
"MNE000002602594",1
"MNE000002602600",0
"MNE000002602606",0
"MNE000002902652",1
"MNE000002902657",0
"MNE000002902659",1
"MNE000002902666",0
"MNE000002902671",1
"MNE000002902694",0
"MNE000002902698",1
"MNE000002902710",1
"MNE000002902714",0
"MNE000002902715",0
"MNE000002902723",1
"MNE000002902726",0
"MNE000002902732",1
"MNE000002902758",1
"MNE000003002771",1
"MNE000003002779",0
"MNE000003002789",0
"MNE000003002794",0
"MNE000003002797",0
"MNE000003002815",0
"MNE000003002826",0
"MNE000003002833",0
"MNE000003002842",1
"MNE000003002851",0
"MNE000003002855",0
"MNE000003002857",1
"MNE000003002879",0
"MNE000003102887",0
"MNE000003102893",0
"MNE000003102894",1
"MNE000003102905",0
"MNE000003102908",0
"MNE000003102913",0
"MNE000003102929",0
"MNE000003102943",1
"MNE000003102951",0
"MNE000003102959",0
"MNE000003102973",0
"MNE000003202992",0
"MNE000003202995",1
"MNE000003203006",0
"MNE000003203007",1
"MNE000003203013",0
"MNE000003203017",1
"MNE000003203054",0
"MNE000003203058",1
"MNE000003203075",0
"MNE000003203081",0
"MNE000003203086",0
"MNE000003303108",0
"MNE000003403110",1
"MNE000003403115",0
"MNE000003403117",0
"MNE000003503123",0
"MNE000003503124",0
"MNE000003503127",0
"MNE000003503131",0
"MNE000003503136",0
"MNE000003503138",1
"MNE000003503141",0
"MNE000003503142",0
"MNE000003503145",0
"MNE000003503149",0
"MNE000003603153",0
"MNE000003603158",0
"MNE000003603178",0
"MNE000003603179",1
"MNE000003603180",1
"MNE000003603182",1
"MNE000003603183",0
"MNE000003703259",0
"MNE000003703266",1
"MNE000003703277",0
"MNE000003703288",1
"MNE000003703310",1
"MNE000003703327",0
"MNE000003703328",0
"MNE000003703331",0
"MNE000003703338",0
"MNE000003703355",0
"MNE000003703356",0
"MNE000003703362",1
"MNE000003703367",0
"MNE000003703370",0
"MNE000003803392",0
"MNE000003803414",1
"MNE000003803449",0
"MNE000003803450",0
"MNE000003803451",0
"MNE000003803455",1
"MNE000003803456",0
"MNE000003803490",0
"MNE000003903505",1
"MNE000003903508",0
"MNE000003903514",1
"MNE000003903547",1
"MNE000003903554",0
"MNE000003903561",0
"MNE000003903569",1
"MNE000003903592",0
"MNE000004003636",1
"MNE000004003637",0
"MNE000004003670",1
"MNE000004003673",0
"MNE000004003677",0
"MNE000004003686",0
"MNE000004003688",1
"MNE000004003717",0
"MNE000004003729",0
"MNE000004003730",0
"MNE000004003731",1
"MNE000004003741",1
"MNE000004003754",0
"MNE000004003756",0
"MNE000004103767",1
"MNE000004103768",0
"MNE000004103791",1
"MNE000004103810",1
"MNE000004103814",1
"MNE000004103822",1
"MNE000004103837",1
"MNE000004103847",0
"MNE000004103853",0
"MNE000004103855",1
"MNE000004103869",1
"MNE000004103876",1
"MNE000004103881",1
"MNE000004203890",0
"MNE000004403994",0
"MNE000004404002",1
"MNE000004404003",0
"MNE000004404007",0
"MNE000004404010",0
"MNE000004404013",0
"MNE000004404029",1
"MNE000004404036",0
"MNE000004404049",1
"MNE000004404053",0
"MNE000004404074",1
"MNE000004404079",1
"MNE000004404080",0
"MNE000004404101",0
"MNE000004504127",0
"MNE000004504154",0
"MNE000004504158",0
"MNE000004504162",0
"MNE000004504166",0
"MNE000004604204",0
"MNE000004604208",0
"MNE000004604212",0
"MNE000004604233",0
"MNE000004604271",0
"MNE000004604288",1
"MNE000004604292",0
"MNE000004604313",0
"MNE000004704330",1
"MNE000004704332",0
"MNE000004704333",1
"MNE000004704336",0
"MNE000004704337",0
"MNE000004704340",0
"MNE000004704346",0
"MNE000004704348",0
"MNE000004804357",0
"MNE000004804360",0
"MNE000004804365",0
"MNE000004804366",1
"MNE000004804379",0
"MNE000004804380",0
"MNE000004804388",1
"MNE000004804390",1
"MNE000004804395",0
"MNE000004804412",1
"MNE000004804421",0
"MNE000004804423",1
"MNE000004804434",1
"MNE000004804447",0
"MNE000004804460",0
"MNE000004804467",0
"MNE000004804481",0
"MNE000004904488",0
"MNE000004904492",0
"MNE000004904498",1
"MNE000004904499",0
"MNE000005004516",0
"MNE000005004527",0
"MNE000005004558",0
"MNE000005004560",1
"MNE000005004576",0
"MNE000005004577",0
"MNE000005004595",0
"MNE000005004606",0
"MNE000005104628",0
"MNE000005104643",0
"MNE000005104651",1
"MNE000005104672",1
"MNE000005104691",0
"MNE000005104694",0
"MNE000005104698",0
"MNE000005104704",0
"MNE000005104709",0
"MNE000005104727",0
"MNE000005104733",0
"MNE000005104739",0
"MYS000000200053",1
"MYS000000200054",1
"MYS000000200056",1
"MYS000000200061",0
"MYS000000200064",1
"MYS000000300084",0
"MYS000000400119",1
"MYS000000400123",1
"MYS000000500134",0
"MYS000000500135",1
"MYS000000500136",0
"MYS000000500141",0
"MYS000000500142",0
"MYS000000500157",1
"MYS000000600165",0
"MYS000000600168",0
"MYS000000600177",1
"MYS000000600185",0
"MYS000000600193",1
"MYS000000700211",0
"MYS000000700217",0
"MYS000000700221",0
"MYS000000700222",0
"MYS000000700223",1
"MYS000000700225",0
"MYS000000800229",0
"MYS000000800252",1
"MYS000000800257",0
"MYS000000800258",1
"MYS000000900270",1
"MYS000000900285",0
"MYS000000900289",0
"MYS000000900291",1
"MYS000001000315",1
"MYS000001000323",0
"MYS000001100335",0
"MYS000001100351",0
"MYS000001200366",0
"MYS000001200371",0
"MYS000001300396",1
"MYS000001300399",1
"MYS000001300408",0
"MYS000001400426",1
"MYS000001400439",1
"MYS000001400441",0
"MYS000001500450",0
"MYS000001500472",0
"MYS000001600477",0
"MYS000001600480",0
"MYS000001600491",0
"MYS000001600503",1
"MYS000001700511",1
"MYS000001700517",1
"MYS000001700525",0
"MYS000001700529",1
"MYS000001700530",1
"MYS000001700537",1
"MYS000001700539",1
"MYS000001800562",0
"MYS000001800563",0
"MYS000001800568",0
"MYS000002000609",0
"MYS000002000636",1
"MYS000002100647",1
"MYS000002100653",0
"MYS000002100655",0
"MYS000002100657",1
"MYS000002100661",1
"MYS000002200683",0
"MYS000002200688",0
"MYS000002200689",1
"MYS000002200696",0
"MYS000002300708",1
"MYS000002300710",1
"MYS000002300720",0
"MYS000002300728",0
"MYS000002400730",0
"MYS000002400749",0
"MYS000002400751",0
"MYS000002400756",0
"MYS000002400760",0
"MYS000002500776",0
"MYS000002500782",0
"MYS000002500792",1
"MYS000002500794",0
"MYS000002600799",0
"MYS000002600810",1
"MYS000002600816",0
"MYS000002600830",0
"MYS000002700836",1
"MYS000002700858",0
"MYS000002700859",1
"MYS000002800869",0
"MYS000002800879",0
"MYS000002800890",0
"MYS000002900905",0
"MYS000002900914",0
"MYS000002900924",0
"MYS000003000930",1
"MYS000003000938",1
"MYS000003000939",1
"MYS000003000955",1
"MYS000003100959",1
"MYS000003100961",0
"MYS000003100966",0
"MYS000003100970",0
"MYS000003100984",0
"MYS000003200987",0
"MYS000003200994",0
"MYS000003201004",0
"MYS000003301021",0
"MYS000003301025",0
"MYS000003301029",1
"MYS000003301033",1
"MYS000003301043",0
"MYS000003301045",0
"MYS000003401053",0
"MYS000003401055",0
"MYS000003401064",0
"MYS000003401066",1
"MYS000003401078",0
"MYS000003501101",0
"MYS000003501103",0
"MYS000003601134",0
"MYS000003601139",1
"MYS000003601146",0
"MYS000003701149",1
"MYS000003701179",0
"MYS000003801198",0
"MYS000003901216",0
"MYS000003901230",1
"MYS000004001246",0
"MYS000004001257",0
"MYS000004001258",0
"MYS000004001259",0
"MYS000004001265",0
"MYS000004101274",0
"MYS000004101289",1
"MYS000004101297",0
"MYS000004201316",1
"MYS000004301335",0
"MYS000004301353",0
"MYS000004401362",1
"MYS000004401364",1
"MYS000004401369",1
"MYS000004501390",0
"MYS000004501402",0
"MYS000004601436",1
"MYS000004601447",1
"MYS000004701450",0
"MYS000004801479",1
"MYS000004801481",0
"MYS000004801486",0
"MYS000004901514",1
"MYS000004901536",1
"MYS000004901538",1
"MYS000005001546",1
"MYS000005001547",0
"MYS000005001560",1
"MYS000005001567",0
"MYS000005101568",0
"MYS000005101584",1
"MYS000005101585",0
"MYS000005101598",0
"MYS000005201619",0
"MYS000005201623",1
"MYS000005301637",1
"MYS000005301644",0
"MYS000005301647",1
"MYS000005301654",1
"MYS000005401666",1
"MYS000005401692",1
"MYS000005401694",1
"MYS000005401695",1
"MYS000005501702",0
"MYS000005601733",1
"MYS000005601741",0
"MYS000005601748",0
"MYS000005601750",0
"MYS000005701776",0
"MYS000005701793",0
"MYS000005801795",1
"MYS000005801818",1
"MYS000005801823",0
"MYS000005801824",0
"MYS000005901833",1
"MYS000005901841",1
"MYS000005901849",1
"MYS000006001863",0
"MYS000006001867",1
"MYS000006001876",0
"MYS000006101906",1
"MYS000006101916",0
"MYS000006201922",0
"MYS000006201929",0
"MYS000006201944",0
"MYS000006301950",0
"MYS000006301955",1
"MYS000006401980",0
"MYS000006401993",0
"MYS000006401999",1
"MYS000006402001",0
"MYS000006502011",0
"MYS000006602041",1
"MYS000006602065",1
"MYS000006702087",0
"MYS000006702094",0
"MYS000006902148",1
"MYS000006902155",0
"MYS000006902162",0
"MYS000006902163",0
"MYS000006902167",0
"MYS000007002184",0
"MYS000007002185",0
"MYS000007002204",0
"MYS000007102232",0
"MYS000007102233",0
"MYS000007102234",0
"MYS000007102238",0
"MYS000007102239",0
"MYS000007202260",1
"MYS000007202267",1
"MYS000007302276",0
"MYS000007302303",0
"MYS000007402311",1
"MYS000007402313",1
"MYS000007402317",1
"MYS000007402325",0
"MYS000007602371",1
"MYS000007602374",0
"MYS000007602376",0
"MYS000007602378",0
"MYS000007802431",1
"MYS000007902472",0
"MYS000007902474",0
"MYS000007902476",1
"MYS000007902481",1
"MYS000007902485",0
"MYS000008002516",1
"MYS000008002519",0
"MYS000008002522",0
"MYS000008102537",0
"MYS000008102555",1
"MYS000008102560",0
"MYS000008202568",0
"MYS000008202579",1
"MYS000008202583",0
"MYS000008202586",1
"MYS000008302597",1
"MYS000008302598",0
"MYS000008302608",0
"MYS000008302618",1
"MYS000008302622",0
"MYS000008402640",1
"MYS000008402646",0
"MYS000008402652",0
"MYS000008402661",1
"MYS000008502664",1
"MYS000008502665",0
"MYS000008502667",1
"MYS000008502670",1
"MYS000008502685",1
"MYS000008502688",0
"MYS000008502689",1
"MYS000008602707",1
"MYS000008602708",1
"MYS000008602723",1
"MYS000008602724",0
"MYS000008702726",0
"MYS000008702734",0
"MYS000008702743",0
"MYS000008802756",1
"MYS000008802770",0
"MYS000008802785",0
"MYS000008802786",0
"MYS000008902817",1
"MYS000009002824",0
"MYS000009002828",1
"MYS000009002830",0
"MYS000009002832",0
"MYS000009002839",0
"MYS000009002848",1
"MYS000009102852",0
"MYS000009102856",1
"MYS000009102862",1
"MYS000009102863",0
"MYS000009202897",0
"MYS000009202902",0
"MYS000009202905",1
"MYS000009202911",0
"MYS000009202912",0
"MYS000009202913",0
"MYS000009302921",1
"MYS000009302931",0
"MYS000009302932",0
"MYS000009302943",0
"MYS000009302947",0
"MYS000009402954",0
"MYS000009402955",0
"MYS000009603011",1
"MYS000009603020",1
"MYS000009603035",0
"MYS000009703045",0
"MYS000009703046",0
"MYS000009703063",0
"MYS000009703067",0
"MYS000009703078",0
"MYS000009803082",0
"MYS000009803097",0
"MYS000009803099",0
"MYS000009803109",0
"MYS000009903125",0
"MYS000010003160",0
"MYS000010003176",0
"MYS000010103189",0
"MYS000010103191",0
"MYS000010103193",0
"MYS000010103199",0
"MYS000010103201",0
"MYS000010203219",0
"MYS000010203236",1
"MYS000010303246",1
"MYS000010303259",0
"MYS000010403268",0
"MYS000010403272",0
"MYS000010403275",0
"MYS000010403280",0
"MYS000010403301",0
"MYS000010503309",0
"MYS000010503311",0
"MYS000010503316",1
"MYS000010503327",0
"MYS000010603330",1
"MYS000010603335",1
"MYS000010603336",0
"MYS000010603337",1
"MYS000010603345",1
"MYS000010603351",0
"MYS000010703367",0
"MYS000010703368",0
"MYS000010703379",1
"MYS000010803404",1
"MYS000010803413",1
"MYS000010803415",0
"MYS000010903444",0
"MYS000010903446",0
"MYS000010903452",0
"MYS000011003466",1
"MYS000011003468",1
"MYS000011003470",0
"MYS000011003481",1
"MYS000011003484",1
"MYS000011003486",1
"MYS000011103489",1
"MYS000011103506",0
"MYS000011103517",0
"MYS000011203524",1
"MYS000011303547",0
"MYS000011303548",1
"MYS000011303561",1
"MYS000011303563",1
"MYS000011403595",1
"MYS000011403601",0
"MYS000011503622",1
"MYS000011503631",0
"MYS000011503634",1
"MYS000011603638",0
"MYS000011603650",1
"MYS000011603652",1
"MYS000011603662",0
"MYS000011603666",1
"MYS000011703668",0
"MYS000011703672",0
"MYS000011703674",0
"MYS000011803703",0
"MYS000011803725",0
"MYS000011903733",0
"MYS000011903739",1
"MYS000011903744",1
"MYS000011903746",1
"MYS000012003759",0
"MYS000012003764",1
"MYS000012003784",1
"MYS000012103793",0
"MYS000012103797",0
"MYS000012103800",1
"MYS000012103819",0
"MYS000012203826",1
"MYS000012203830",1
"MYS000012203838",1
"MYS000012203845",0
"MYS000012203857",1
"MYS000012203858",1
"MYS000012303863",0
"MYS000012303868",0
"MYS000012303885",0
"MYS000012403902",0
"MYS000012403907",0
"MYS000012503920",0
"MYS000012503934",0
"MYS000012503935",0
"MYS000012603945",0
"MYS000012603947",0
"MYS000012804001",1
"MYS000012804017",1
"MYS000012904033",1
"MYS000012904040",0
"MYS000013004063",1
"MYS000013004083",0
"MYS000013104120",1
"MYS000013204143",1
"MYS000013204147",1
"MYS000013304177",0
"MYS000013304190",0
"MYS000013304192",0
"MYS000013304195",1
"MYS000013404212",1
"MYS000013404215",1
"MYS000013404217",0
"MYS000013404219",1
"MYS000013504229",1
"MYS000013504233",1
"MYS000013504245",0
"MYS000013504253",0
"MYS000013604263",0
"MYS000013604274",0
"MYS000013604276",1
"MYS000013704295",1
"MYS000013704310",0
"MYS000013704314",1
"MYS000013804330",1
"MYS000013804346",1
"MYS000013804353",1
"MYS000013904370",1
"MYS000013904386",0
"MYS000014004392",1
"MYS000014004396",1
"MYS000014004397",1
"MYS000014004408",0
"MYS000014004412",1
"MYS000014104444",0
"MYS000014104450",1
"MYS000014104453",1
"MYS000014204460",0
"MYS000014204462",0
"MYS000014204466",1
"MYS000014204468",0
"MYS000014204479",0
"MYS000014304494",0
"MYS000014404514",0
"MYS000014404528",0
"MYS000014504546",1
"MYS000014504553",1
"MYS000014504565",1
"MYS000014504570",0
"MYS000014504576",0
"MYS000014604587",0
"MYS000014604592",0
"MYS000014604597",0
"MYS000014604610",0
"MYS000014604611",0
"MYS000014704616",0
"MYS000014704622",0
"MYS000014704624",0
"MYS000014704629",1
"MYS000014804642",0
"MYS000014804653",0
"MYS000014804666",0
"MYS000014904668",1
